Timestep,Bess_Id,P(kW),Q(kVar),E(kWh),SOC
2012-07-07 06:00:00,bess_1_bus_003,-0.0,-0.0,15.0,0.5
2012-07-07 06:30:00,bess_1_bus_003,-0.0,-0.0,15.0,0.5
2012-07-07 07:00:00,bess_1_bus_003,-0.0,-0.0,15.0,0.5
2012-07-07 07:30:00,bess_1_bus_003,2.2418,-0.0,13.82,0.46
2012-07-07 08:00:00,bess_1_bus_003,0.4844,-0.0,13.57,0.45
2012-07-07 08:30:00,bess_1_bus_003,-0.5363,0.0,13.82,0.46
2012-07-07 09:00:00,bess_1_bus_003,-2.7396,0.0,15.12,0.5
2012-07-07 09:30:00,bess_1_bus_003,-2.6425,0.0,16.38,0.55
2012-07-07 10:00:00,bess_1_bus_003,-5.5331,0.0001,19.0,0.63
2012-07-07 10:30:00,bess_1_bus_003,-5.1669,0.0,21.46,0.72
2012-07-07 11:00:00,bess_1_bus_003,-6.8921,0.0001,24.73,0.82
2012-07-07 11:30:00,bess_1_bus_003,-4.5346,0.0,27.0,0.9
2012-07-07 12:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 12:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 13:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 13:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-07 16:00:00,bess_1_bus_003,0.8653,-0.0,26.54,0.88
2012-07-07 16:30:00,bess_1_bus_003,2.3081,-0.0,25.33,0.84
2012-07-07 17:00:00,bess_1_bus_003,3.6406,-0.0,23.41,0.78
2012-07-07 17:30:00,bess_1_bus_003,4.5301,-0.0,21.03,0.7
2012-07-07 18:00:00,bess_1_bus_003,6.2212,-0.0001,17.76,0.59
2012-07-07 18:30:00,bess_1_bus_003,6.8739,-0.0001,14.14,0.47
2012-07-07 19:00:00,bess_1_bus_003,6.3308,-0.0001,10.81,0.36
2012-07-07 19:30:00,bess_1_bus_003,6.18,-0.0001,7.55,0.25
2012-07-07 20:00:00,bess_1_bus_003,6.1551,-0.0001,4.31,0.14
2012-07-07 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-07 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 08:30:00,bess_1_bus_003,-1.1132,0.0,3.53,0.12
2012-07-08 09:00:00,bess_1_bus_003,-2.8424,0.0,4.88,0.16
2012-07-08 09:30:00,bess_1_bus_003,-3.8192,0.0,6.69,0.22
2012-07-08 10:00:00,bess_1_bus_003,-5.3375,0.0001,9.23,0.31
2012-07-08 10:30:00,bess_1_bus_003,-6.2408,0.0001,12.19,0.41
2012-07-08 11:00:00,bess_1_bus_003,-5.9247,0.0001,15.01,0.5
2012-07-08 11:30:00,bess_1_bus_003,-6.9798,0.0001,18.32,0.61
2012-07-08 12:00:00,bess_1_bus_003,-5.2594,0.0001,20.82,0.69
2012-07-08 12:30:00,bess_1_bus_003,-6.5033,0.0001,23.91,0.8
2012-07-08 13:00:00,bess_1_bus_003,-5.5062,0.0001,26.53,0.88
2012-07-08 13:30:00,bess_1_bus_003,-0.9496,-0.0,27.0,0.9
2012-07-08 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-08 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-08 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-08 15:30:00,bess_1_bus_003,0.8965,-0.0,26.53,0.88
2012-07-08 16:00:00,bess_1_bus_003,2.1404,-0.0,25.4,0.85
2012-07-08 16:30:00,bess_1_bus_003,3.7577,-0.0,23.42,0.78
2012-07-08 17:00:00,bess_1_bus_003,4.8464,-0.0,20.87,0.7
2012-07-08 17:30:00,bess_1_bus_003,5.697,-0.0001,17.87,0.6
2012-07-08 18:00:00,bess_1_bus_003,7.0408,-0.0001,14.17,0.47
2012-07-08 18:30:00,bess_1_bus_003,6.2352,-0.0001,10.89,0.36
2012-07-08 19:00:00,bess_1_bus_003,6.4461,-0.0001,7.49,0.25
2012-07-08 19:30:00,bess_1_bus_003,6.919,-0.0001,3.85,0.13
2012-07-08 20:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-08 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 08:30:00,bess_1_bus_003,-1.4137,0.0,3.67,0.12
2012-07-09 09:00:00,bess_1_bus_003,-2.6411,0.0,4.93,0.16
2012-07-09 09:30:00,bess_1_bus_003,-3.9519,0.0,6.8,0.23
2012-07-09 10:00:00,bess_1_bus_003,-5.8008,0.0001,9.56,0.32
2012-07-09 10:30:00,bess_1_bus_003,-6.7665,0.0001,12.77,0.43
2012-07-09 11:00:00,bess_1_bus_003,-6.8387,0.0001,16.02,0.53
2012-07-09 11:30:00,bess_1_bus_003,-7.5022,0.0001,19.58,0.65
2012-07-09 12:00:00,bess_1_bus_003,-7.2603,0.0001,23.03,0.77
2012-07-09 12:30:00,bess_1_bus_003,-7.2572,0.0001,26.48,0.88
2012-07-09 13:00:00,bess_1_bus_003,-1.0387,-0.0,27.0,0.9
2012-07-09 13:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-09 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-09 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-09 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-09 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-09 16:00:00,bess_1_bus_003,0.6485,-0.0,26.66,0.89
2012-07-09 16:30:00,bess_1_bus_003,3.2807,-0.0,24.93,0.83
2012-07-09 17:00:00,bess_1_bus_003,5.6136,-0.0,21.98,0.73
2012-07-09 17:30:00,bess_1_bus_003,5.1006,-0.0,19.29,0.64
2012-07-09 18:00:00,bess_1_bus_003,7.2809,-0.0001,15.46,0.52
2012-07-09 18:30:00,bess_1_bus_003,7.3092,-0.0001,11.61,0.39
2012-07-09 19:00:00,bess_1_bus_003,6.6034,-0.0001,8.14,0.27
2012-07-09 19:30:00,bess_1_bus_003,6.2544,-0.0001,4.85,0.16
2012-07-09 20:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-09 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 08:30:00,bess_1_bus_003,-1.016,0.0,3.48,0.12
2012-07-10 09:00:00,bess_1_bus_003,-3.1362,0.0,4.97,0.17
2012-07-10 09:30:00,bess_1_bus_003,-4.035,0.0,6.89,0.23
2012-07-10 10:00:00,bess_1_bus_003,-3.8937,0.0,8.74,0.29
2012-07-10 10:30:00,bess_1_bus_003,-5.9304,0.0001,11.56,0.39
2012-07-10 11:00:00,bess_1_bus_003,-6.7996,0.0001,14.79,0.49
2012-07-10 11:30:00,bess_1_bus_003,-7.0439,0.0001,18.13,0.6
2012-07-10 12:00:00,bess_1_bus_003,-7.4329,0.0001,21.66,0.72
2012-07-10 12:30:00,bess_1_bus_003,-7.394,0.0001,25.17,0.84
2012-07-10 13:00:00,bess_1_bus_003,-3.652,0.0,27.0,0.9
2012-07-10 13:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-10 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-10 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-10 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-10 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-10 16:00:00,bess_1_bus_003,1.1621,-0.0,26.39,0.88
2012-07-10 16:30:00,bess_1_bus_003,2.6659,-0.0,24.99,0.83
2012-07-10 17:00:00,bess_1_bus_003,3.7787,-0.0,23.0,0.77
2012-07-10 17:30:00,bess_1_bus_003,4.5296,-0.0,20.61,0.69
2012-07-10 18:00:00,bess_1_bus_003,6.1758,-0.0001,17.36,0.58
2012-07-10 18:30:00,bess_1_bus_003,6.9931,-0.0001,13.68,0.46
2012-07-10 19:00:00,bess_1_bus_003,6.5445,-0.0001,10.24,0.34
2012-07-10 19:30:00,bess_1_bus_003,7.3455,-0.0001,6.37,0.21
2012-07-10 20:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-10 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 08:30:00,bess_1_bus_003,-0.9078,0.0,3.43,0.11
2012-07-11 09:00:00,bess_1_bus_003,-2.0885,0.0,4.42,0.15
2012-07-11 09:30:00,bess_1_bus_003,-3.3596,0.0,6.02,0.2
2012-07-11 10:00:00,bess_1_bus_003,-4.916,0.0,8.35,0.28
2012-07-11 10:30:00,bess_1_bus_003,-5.362,0.0001,10.9,0.36
2012-07-11 11:00:00,bess_1_bus_003,-5.956,0.0001,13.73,0.46
2012-07-11 11:30:00,bess_1_bus_003,-7.441,0.0001,17.26,0.58
2012-07-11 12:00:00,bess_1_bus_003,-6.5414,0.0001,20.37,0.68
2012-07-11 12:30:00,bess_1_bus_003,-6.8471,0.0001,23.62,0.79
2012-07-11 13:00:00,bess_1_bus_003,-6.3681,0.0001,26.65,0.89
2012-07-11 13:30:00,bess_1_bus_003,-0.7014,-0.0,27.0,0.9
2012-07-11 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-11 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-11 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-11 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-11 16:00:00,bess_1_bus_003,0.0663,-0.0,26.97,0.9
2012-07-11 16:30:00,bess_1_bus_003,3.2874,-0.0,25.23,0.84
2012-07-11 17:00:00,bess_1_bus_003,3.7588,-0.0,23.26,0.78
2012-07-11 17:30:00,bess_1_bus_003,4.7286,-0.0,20.77,0.69
2012-07-11 18:00:00,bess_1_bus_003,5.8805,-0.0001,17.67,0.59
2012-07-11 18:30:00,bess_1_bus_003,6.5142,-0.0001,14.24,0.47
2012-07-11 19:00:00,bess_1_bus_003,5.9107,-0.0001,11.13,0.37
2012-07-11 19:30:00,bess_1_bus_003,6.3987,-0.0001,7.77,0.26
2012-07-11 20:00:00,bess_1_bus_003,5.7274,-0.0001,4.75,0.16
2012-07-11 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-11 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 08:30:00,bess_1_bus_003,-1.6902,0.0,3.8,0.13
2012-07-12 09:00:00,bess_1_bus_003,-2.888,0.0,5.17,0.17
2012-07-12 09:30:00,bess_1_bus_003,-4.2168,0.0,7.18,0.24
2012-07-12 10:00:00,bess_1_bus_003,-5.4939,0.0001,9.79,0.33
2012-07-12 10:30:00,bess_1_bus_003,-6.184,0.0001,12.72,0.42
2012-07-12 11:00:00,bess_1_bus_003,-6.8131,0.0001,15.96,0.53
2012-07-12 11:30:00,bess_1_bus_003,-7.1969,0.0001,19.38,0.65
2012-07-12 12:00:00,bess_1_bus_003,-7.1803,0.0001,22.79,0.76
2012-07-12 12:30:00,bess_1_bus_003,-6.4332,0.0001,25.85,0.86
2012-07-12 13:00:00,bess_1_bus_003,-2.308,0.0,27.0,0.9
2012-07-12 13:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-12 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-12 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-12 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-12 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-12 16:00:00,bess_1_bus_003,0.8906,-0.0,26.53,0.88
2012-07-12 16:30:00,bess_1_bus_003,3.6315,-0.0,24.62,0.82
2012-07-12 17:00:00,bess_1_bus_003,4.9982,-0.0,21.99,0.73
2012-07-12 17:30:00,bess_1_bus_003,4.5897,-0.0,19.57,0.65
2012-07-12 18:00:00,bess_1_bus_003,6.5809,-0.0001,16.11,0.54
2012-07-12 18:30:00,bess_1_bus_003,6.2495,-0.0001,12.82,0.43
2012-07-12 19:00:00,bess_1_bus_003,6.0313,-0.0001,9.65,0.32
2012-07-12 19:30:00,bess_1_bus_003,7.0785,-0.0001,5.92,0.2
2012-07-12 20:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-12 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 07:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 08:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 08:30:00,bess_1_bus_003,-1.5903,0.0,3.76,0.13
2012-07-13 09:00:00,bess_1_bus_003,-2.6726,0.0,5.02,0.17
2012-07-13 09:30:00,bess_1_bus_003,-3.8074,0.0,6.83,0.23
2012-07-13 10:00:00,bess_1_bus_003,-4.4399,0.0,8.94,0.3
2012-07-13 10:30:00,bess_1_bus_003,-6.281,0.0001,11.93,0.4
2012-07-13 11:00:00,bess_1_bus_003,-6.8788,0.0001,15.19,0.51
2012-07-13 11:30:00,bess_1_bus_003,-6.953,0.0001,18.5,0.62
2012-07-13 12:00:00,bess_1_bus_003,-7.1058,0.0001,21.87,0.73
2012-07-13 12:30:00,bess_1_bus_003,-6.5824,0.0001,25.0,0.83
2012-07-13 13:00:00,bess_1_bus_003,-4.004,0.0,27.0,0.9
2012-07-13 13:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-13 14:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-13 14:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-13 15:00:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-13 15:30:00,bess_1_bus_003,-0.0,-0.0,27.0,0.9
2012-07-13 16:00:00,bess_1_bus_003,3.9542,-0.0,24.92,0.83
2012-07-13 16:30:00,bess_1_bus_003,4.4581,-0.0,22.57,0.75
2012-07-13 17:00:00,bess_1_bus_003,5.3835,-0.0001,19.74,0.66
2012-07-13 17:30:00,bess_1_bus_003,5.1306,-0.0,17.04,0.57
2012-07-13 18:00:00,bess_1_bus_003,6.152,-0.0001,13.8,0.46
2012-07-13 18:30:00,bess_1_bus_003,7.3068,-0.0001,9.96,0.33
2012-07-13 19:00:00,bess_1_bus_003,7.0183,-0.0001,6.26,0.21
2012-07-13 19:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 20:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 20:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 21:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 21:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 22:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 22:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 23:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-13 23:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 00:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 00:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 01:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 01:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 02:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 02:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 03:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 03:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 04:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 04:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 05:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 05:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 06:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 06:30:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
2012-07-14 07:00:00,bess_1_bus_003,-0.0,-0.0,3.0,0.1
